id,observed_on_string,user_id,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
310379471,2025-08-29 16:41:31,8219352,needs_id,17.2522777778,-88.5058305556,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,
310379567,2025-08-30 10:39:14,3964011,research,17.2622419183,-88.4545547515,Lisianthius axillaris,Lisianthius axillaris,,Plantae,286887,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Lisianthius,Lisianthius axillaris
310379798,2025-08-30 10:45:57,3964011,research,17.2605664394,-88.4519640729,Passiflora urbaniana,Passiflora urbaniana,,Plantae,332789,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora urbaniana
310379907,2025-08-30 11:06:25,3964011,research,17.2604835135,-88.4518846124,Caribbean pine,Pinus caribaea,Caribbean pine,Plantae,135809,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus caribaea
310379981,2025-08-29 16:45:49,8219352,needs_id,17.2523055556,-88.5058027778,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,
310379987,2025-08-30 10:48:55,2514584,research,17.2522433333,-88.4933683333,Exorista,Exorista,,Insecta,341139,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Exorista,
310380110,2025-08-30 10:40:28,3964011,needs_id,17.2617283582,-88.4528652951,,Neea psychotrioides,,Plantae,285777,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Neea,Neea psychotrioides
310380189,2025-08-30 10:38:15,3964011,research,17.2620699847,-88.4533517808,Mexican Cycadian,Eumaeus toxea,Mexican Cycadian,Insecta,148489,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Eumaeus,Eumaeus toxea
310380431,2025-08-30 10:37:20,3964011,needs_id,17.2604835135,-88.4518846124,Simarouba,Simarouba glauca,Paradise Tree,Plantae,884600,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Simaroubaceae,Simarouba,Simarouba glauca
310380738,2025-08-29 16:46:33,8219352,needs_id,17.2523583333,-88.5057944444,Giant and Wood Cockroaches,Blaberoidea,Giant and Wood Cockroaches,Insecta,81770,Animalia,Arthropoda,Insecta,Blattodea,,,
310380969,2025-08-29 16:48:38,8219352,needs_id,17.2524277778,-88.5056861111,woodcaps and sawgills,Lentinus,woodcaps and sawgills,Fungi,68311,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,
310381256,2025-08-29 16:49:13,8219352,needs_id,17.2524277778,-88.5056861111,white maze polypore,Trametes elegans,white maze polypore,Fungi,128053,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes elegans
310381824,2025-08-30 11:59:23,9643905,research,17.2781466667,-88.4719616667,Aplomado Falcon,Falco femoralis,Aplomado Falcon,Aves,4645,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco femoralis
310381873,2025-08-30 10:47:21,2514584,research,17.2523166667,-88.493435,Anthanassa,Anthanassa,,Insecta,132340,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anthanassa,
310381904,2025-08-29 16:19:59,9643905,research,17.250395,-88.5069583333,Central American Gulf Coast Toad,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
310382198,2025-08-29 16:34:22,9667854,needs_id,17.2547900348,-88.503511101,Grammopoecilus,Grammopoecilus,,Insecta,605762,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Grammopoecilus,
310382229,2025-08-29 16:45:37,9643905,research,17.2550416667,-88.50457,Rufous-tailed Jacamar,Galbula ruficauda,Rufous-tailed Jacamar,Aves,1468,Animalia,Chordata,Aves,Galbuliformes,Galbulidae,Galbula,Galbula ruficauda
310382298,2025-08-29 17:26:28,9643905,research,17.2570083333,-88.5070116667,Red Aphelandra,Aphelandra scabra,Red Aphelandra,Plantae,291092,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra scabra
310382381,2025-08-29 17:00:31,9643905,research,17.2546,-88.5057533333,Black-headed Trogon,Trogon melanocephalus,Black-headed Trogon,Aves,20737,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon melanocephalus
310382442,2025-08-29 18:03:04,9643905,research,17.2579633333,-88.5047083333,Central American Gulf Coast Toad,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
310382530,2025-08-29 20:34:42,9643905,research,17.2540666667,-88.5009833333,Yucatán Banded Gecko,Coleonyx elegans,Yucatán Banded Gecko,Reptilia,33384,Animalia,Chordata,Reptilia,Squamata,Eublepharidae,Coleonyx,Coleonyx elegans
310382631,2025-08-30 10:44:16,2514584,research,17.2525,-88.4932433333,Dalechampia schippii,Dalechampia schippii,,Plantae,447559,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Dalechampia,Dalechampia schippii
310382704,2025-08-29 21:16:28,9643905,needs_id,17.2549416667,-88.4943,Horse Lubbers,Romalea,Horse Lubbers,Insecta,67652,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Romalea,
310382729,2025-08-30 10:41:39,2514584,needs_id,17.2525833333,-88.493095,Broad-tipped Conehead,Neoconocephalus triops,Broad-tipped Conehead,Insecta,225604,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Neoconocephalus,Neoconocephalus triops
310382734,2025-08-30 06:33:50,9643905,research,17.2746666667,-88.4628833333,Fork-tailed Flycatcher,Tyrannus savana,Fork-tailed Flycatcher,Aves,16793,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,Tyrannus savana
310382861,2025-08-30 07:14:02,9643905,research,17.274525,-88.46315,Black-bellied Whistling-Duck,Dendrocygna autumnalis,Black-bellied Whistling-Duck,Aves,6893,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna autumnalis
310382870,2025-08-29 16:43:20,9667854,needs_id,17.2465972262,-88.495946601,Passalus,Passalus,,Insecta,251084,Animalia,Arthropoda,Insecta,Coleoptera,Passalidae,Passalus,
310382914,2025-08-30 07:32:16,9643905,research,17.2717416667,-88.4620216667,Vermilion Flycatcher,Pyrocephalus rubinus,Vermilion Flycatcher,Aves,16447,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Pyrocephalus,Pyrocephalus rubinus
310382947,2025-08-30 07:35:03,9643905,research,17.2717383333,-88.462045,Black-throated Bobwhite,Colinus nigrogularis,Black-throated Bobwhite,Aves,1321,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,Colinus nigrogularis
310383125,2025-08-30 07:41:19,9643905,research,17.26698,-88.4586866667,Laughing Falcon,Herpetotheres cachinnans,Laughing Falcon,Aves,4719,Animalia,Chordata,Aves,Falconiformes,Falconidae,Herpetotheres,Herpetotheres cachinnans
310383231,2025-08-30 08:37:47,9643905,research,17.2714866667,-88.4752883333,Bat Falcon,Falco rufigularis,Bat Falcon,Aves,4664,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco rufigularis
310383348,2025-08-30 08:42:27,9643905,research,17.2662083333,-88.4838166667,Roadside Hawk,Rupornis magnirostris,Roadside Hawk,Aves,201041,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris
310383448,2025-08-30 10:38:35,2514584,needs_id,17.2532,-88.4935466667,Paula's Clearwing,Ithomiini,Clearwings and Tigerwings,Insecta,134170,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,,
310383633,2025-08-29 16:37:59,9643905,research,17.254875,-88.5034166667,Black Poisonwood,Metopium brownei,Black Poisonwood,Plantae,209947,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Metopium,Metopium brownei
310383674,2025-08-30 10:37:26,2514584,needs_id,17.2534,-88.4932533333,True Crickets and Allies,Oecanthidae,Tree Crickets and Bush Crickets,Insecta,1449512,Animalia,Arthropoda,Insecta,Orthoptera,Oecanthidae,,
310383835,2025-08-30 10:36:05,2514584,research,17.2532133333,-88.49339,Translucent Green Jumping Spiders,Lyssomanes,Translucent Green Jumping Spiders,Arachnida,68316,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Lyssomanes,
310384565,2025-08-30 10:30:37,2514584,research,17.2536983333,-88.4934466667,Palicourea winkleri,Palicourea winkleri,,Plantae,1120235,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea winkleri
310384850,2025-08-30 10:28:32,2514584,needs_id,17.25391,-88.4930866667,plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
310384945,2025-08-30 10:28:07,2514584,needs_id,17.25391,-88.4930866667,Dictyonema,Dictyonema,,Fungi,128050,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,
310385067,2025-08-29 16:49:56,8219352,needs_id,17.2524472222,-88.5056527778,spikemosses,Selaginella,spikemosses,Plantae,58771,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,
310385552,2025-08-30 10:26:22,2514584,research,17.2543466667,-88.4932566667,Passiflora urbaniana,Passiflora urbaniana,,Plantae,332789,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora urbaniana
310385563,2025-08-29 17:05:41,8219352,needs_id,17.253775,-88.5040222222,Trametes,Trametes,,Fungi,47378,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,
310385741,2025-08-30 10:23:44,2514584,needs_id,17.2544166667,-88.49301,summer snapdragon,Angelonia angustifolia,summer snapdragon,Plantae,136413,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Angelonia,Angelonia angustifolia
310385946,2025-08-30 10:21:18,2514584,needs_id,17.2547016667,-88.4926816667,Bromelioids,Bromelioideae,Bromelioids,Plantae,474338,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,,
310386191,2025-08-30 10:24:07,2514584,research,17.2544166667,-88.49301,Tarkas,Tarkas,,Arachnida,712090,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Tarkas,
310386236,2025-08-29 17:18:08,8219352,research,17.2546,-88.5034527778,Phasmomantis sumichrasti,Phasmomantis sumichrasti,,Insecta,480065,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Phasmomantis,Phasmomantis sumichrasti
310386411,2025-08-30 10:20:25,2514584,research,17.254385,-88.4928433333,Vismia camparaguey,Vismia camparaguey,,Plantae,278896,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Vismia,Vismia camparaguey
310386481,2025-08-30 10:45:11-06:00,112642,research,17.2754883333,-88.4631666667,Calea trichotoma,Calea trichotoma,,Plantae,965514,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calea,Calea trichotoma
310386553,2025-08-30 10:45:15-06:00,112642,research,17.2754883333,-88.4631666667,Nance,Byrsonima crassifolia,Nance,Plantae,154528,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,Byrsonima crassifolia
310386554,2025-08-30 09:41:48,2514584,research,17.2505116667,-88.5068266667,Mouriri exilis,Mouriri exilis,,Plantae,285620,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Mouriri,Mouriri exilis
310386615,2025-08-30 10:44:28-06:00,112642,needs_id,17.2755366667,-88.46325,toothed midsorus fern,Telmatoblechnum serrulatum,toothed midsorus fern,Plantae,855610,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Telmatoblechnum,Telmatoblechnum serrulatum
310386690,2025-08-30 09:37:49,2514584,research,17.251695,-88.506885,creole tea,Sauvagesia erecta,creole tea,Plantae,168450,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Ochnaceae,Sauvagesia,Sauvagesia erecta
310386833,2025-08-29 17:21:24,8219352,needs_id,17.2546027778,-88.5029555556,Coutoubea spicata,Coutoubea spicata,,Plantae,286890,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Coutoubea,Coutoubea spicata
310386835,2025-08-30 10:41:23-06:00,112642,research,17.2752383333,-88.46318,Floatingheart,Nymphoides humboldtiana,Floatingheart,Plantae,807297,Plantae,Tracheophyta,Magnoliopsida,Asterales,Menyanthaceae,Nymphoides,Nymphoides humboldtiana
310386910,2025-08-30 10:36:39-06:00,112642,needs_id,17.2748,-88.4630366667,"",Eriocaulon,pipeworts,Plantae,62373,Plantae,Tracheophyta,Liliopsida,Poales,Eriocaulaceae,Eriocaulon,
310387012,2025-08-30 09:04:56,2514584,needs_id,17.2520216667,-88.506575,Diabroticina,Diabroticina,,Insecta,461899,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,
310387090,2025-08-30 07:57:56,2514584,research,17.252345,-88.5056016667,pepper plants,Piper,pepper plants,Plantae,83584,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,
310387238,2025-08-30 07:56:20,2514584,needs_id,17.2527516667,-88.5057266667,Black Poisonwood,Metopium brownei,Black Poisonwood,Plantae,209947,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Metopium,Metopium brownei
310387361,2025-08-29 17:35:28,8219352,needs_id,17.2541944444,-88.5009,spikemosses,Selaginella,spikemosses,Plantae,58771,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,
310387450,2025-08-30 07:55:56,2514584,needs_id,17.2533,-88.5050933333,Cyperoideae,Cyperoideae,,Plantae,873509,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,,
310387641,2025-08-30 07:54:04,2514584,research,17.2535033333,-88.5049666667,Guettarda combsii,Guettarda combsii,,Plantae,278414,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Guettarda,Guettarda combsii
310388123,2025-08-30 07:51:41,2514584,research,17.2536016667,-88.5044383333,Red Aphelandra,Aphelandra scabra,Red Aphelandra,Plantae,291092,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra scabra
310389036,2025-08-30 07:44:05,2514584,needs_id,17.25436,-88.5038283333,Caribbean scoliid wasp,Dielis dorsata,Caribbean scoliid wasp,Insecta,893820,Animalia,Arthropoda,Insecta,Hymenoptera,Scoliidae,Dielis,Dielis dorsata
310389287,2025-08-30 07:38:45,2514584,research,17.254425,-88.503775,Chamaecrista kunthiana,Chamaecrista kunthiana,,Plantae,290124,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista kunthiana
310389450,2025-08-30 07:25:31,2514584,needs_id,17.2529216667,-88.5045733333,clubmoss snakefern,Microgramma lycopodioides,clubmoss snakefern,Plantae,282565,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Microgramma,Microgramma lycopodioides
310391421,2025-08-29 22:25:27,8219352,research,17.2506,-88.5070333333,Nesoecia nigrispina,Nesoecia nigrispina,,Insecta,256690,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Nesoecia,Nesoecia nigrispina
310394473,2025-08-30 07:24:20,2514584,needs_id,17.2530183333,-88.5047933333,Stereum versicolor,Stereum versicolor,,Fungi,468027,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,Stereum versicolor
310394600,2025-08-30 07:20:51,2514584,research,17.2532883333,-88.5050166667,Aechmea mexicana,Aechmea mexicana,,Plantae,127069,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Aechmea,Aechmea mexicana
310394662,2025-08-30 07:19:48,2514584,needs_id,17.25337,-88.5050833333,Sinkhole Cycad,Zamia prasina,Sinkhole Cycad,Plantae,135600,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Zamia,Zamia prasina
310395068,2025-08-30 07:06:51,2514584,research,17.2516566667,-88.5073583333,Henriettea succosa,Henriettea succosa,,Plantae,278120,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Henriettea,Henriettea succosa
310395103,2025-08-29 22:23:47,8219352,needs_id,17.2504861111,-88.5068916667,Royal Moths,Ceratocampinae,Royal Moths,Insecta,125085,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,,
310395335,2025-08-30 07:03:14,2514584,needs_id,17.2505766667,-88.5074766667,Toothless Orchid,Dimerandra emarginata,Toothless Orchid,Plantae,283460,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dimerandra,Dimerandra emarginata
310395511,2025-08-29 22:35:39,8219352,needs_id,17.2504333333,-88.5070888889,Spiders,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,
310395881,2025-08-30 08:25:41,8219352,research,17.2645972222,-88.4580361111,bracted fanpetals,Sida ciliaris,bracted fanpetals,Plantae,168925,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sida,Sida ciliaris
310396200,2025-08-30 10:39:12,8219352,research,17.2635361111,-88.4592583333,Miconia ciliata,Miconia ciliata,,Plantae,285568,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia ciliata
310397014,2025-08-30 10:42:55,8219352,needs_id,17.2631583333,-88.4593888889,plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
310452678,2025-08-30 10:36:09-06:00,112642,needs_id,17.2748116667,-88.4630366667,"",Malvaceae,Mallow and Hibiscus Family,Plantae,48797,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,,
310452766,2025-08-30 10:35:22-06:00,112642,needs_id,17.2746616667,-88.4631716667,Northeastern Bladderwort,Utricularia resupinata,Northeastern Bladderwort,Plantae,170091,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,Utricularia resupinata
310452804,2025-08-30 09:37:37-06:00,112642,research,17.250195,-88.5071033333,Bulbous Airplant,Tillandsia bulbosa,Bulbous Airplant,Plantae,116661,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia bulbosa
310452953,2025-08-30 08:54:01-06:00,112642,needs_id,17.2539416667,-88.50383,Senna undulata,Senna undulata,,Plantae,289946,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna undulata
310463247,2025-08-30 09:32:24-06:00,112642,needs_id,17.250305,-88.5071033333,"",Cuphea hyssopifolia,False heather,Plantae,161257,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea hyssopifolia
310463721,2025-08-30 14:14:06-06:00,112642,needs_id,17.2503083333,-88.5071033333,"",Octoblepharum,octoblepharum mosses,Plantae,156696,Plantae,Bryophyta,Bryopsida,Dicranales,Octoblepharaceae,Octoblepharum,
310472682,2025-08-30 10:41:02,3964011,needs_id,17.2523966209,-88.5056786612,Tillandsia izabalensis,Tillandsia izabalensis,,Plantae,896544,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia izabalensis
310473400,2025-08-30 10:40:28,3964011,needs_id,17.2527706039,-88.5054305568,"nances, willows, and allies",Malpighiales,"nances, willows, and allies",Plantae,51820,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,,,
310473712,2025-08-29 21:53:30,3964011,needs_id,17.2505282956,-88.5070884973,Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta,47649,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,
310474194,2025-08-29 21:52:45,3964011,needs_id,17.2505046012,-88.5070593283,Hyalymenus,Hyalymenus,,Insecta,340814,Animalia,Arthropoda,Insecta,Hemiptera,Alydidae,Hyalymenus,
310474438,2025-08-29 21:51:18,3964011,research,17.2505046012,-88.5070593283,giant red-winged grasshopper,Tropidacris cristata,giant red-winged grasshopper,Insecta,120911,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Tropidacris,Tropidacris cristata
310474664,2025-08-29 21:48:46,3964011,needs_id,17.2505046012,-88.5070593283,Adeloneivaia,Adeloneivaia,,Insecta,172742,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,
310475325,2025-08-29 21:47:06,3964011,needs_id,17.2505046012,-88.5070593283,Milkvine Diabrotica,Diabrotica litterata,Milkvine Diabrotica,Insecta,272435,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diabrotica,Diabrotica litterata
310475688,2025-08-29 21:09:46,3964011,research,17.2517869758,-88.5067562386,Tomes's Sword-nosed Bat,Lonchorhina aurita,Tomes's Sword-nosed Bat,Mammalia,41122,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina aurita
310475752,2025-08-29 16:20:05,9690562,research,17.2502816667,-88.5069983333,Central American Gulf Coast Toad,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
310475872,2025-08-29 20:06:51,3964011,needs_id,17.2505046012,-88.5070593283,Palyas micacearia,Palyas micacearia,,Insecta,773276,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Palyas,Palyas micacearia
310476188,2025-08-29 17:04:47,3964011,research,17.2530523714,-88.5050121322,Split Leaf Climber,Philodendron radiatum,Split Leaf Climber,Plantae,273809,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron radiatum
310476230,2025-08-29 15:22:42-06:00,112642,needs_id,17.250395,-88.5072166667,"",Scleroderma,earthballs,Fungi,55929,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,
310476460,2025-08-29 16:34:28-06:00,112642,needs_id,17.2501945683,-88.5070924443,"",Plantae,plants,Plantae,47126,Plantae,,,,,,
310476495,2025-08-29 16:51:26,3964011,research,17.2533901716,-88.5047077015,Roupala montana,Roupala montana,,Plantae,286045,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Roupala,Roupala montana
310476790,2025-08-29 16:44:49,3964011,needs_id,17.2534407615,-88.5046644509,,Plantae,plants,Plantae,47126,Plantae,,,,,,
310477131,2025-08-29 16:40:21,3964011,needs_id,17.2521868955,-88.5058707744,Philodendron dwyeri,Philodendron dwyeri,,Plantae,916802,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron dwyeri
