id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
237546222,angelica tree,Chamaecrista nictitans,sensitive pea,Plantae,131568,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista nictitans
237546342,Broad-nosed Weevils,Byrsonima crassifolia,Nance,Plantae,154528,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,Byrsonima crassifolia
237546365,Icing sugar fungus,Guettarda combsii,,Plantae,278414,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Rubiaceae,Guettarda,Guettarda combsii
237546480,Split Leaf Climber,Lonchocarpus rugosus,,Plantae,138923,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus rugosus
237546941,Atta,Mimosa pudica,Sensitive Plant,Plantae,51921,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa pudica
237546955,Mexican Fritillary,Vachellia collinsii,,Plantae,898801,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Vachellia,Vachellia collinsii
237547468,Snow Squarestem,Guazuma ulmifolia,West Indian Elm,Plantae,154538,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malvales,Malvaceae,Guazuma,Guazuma ulmifolia
237547509,Cephalotes umbraculatus,Zygia cognata,,Plantae,287705,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Zygia,Zygia cognata
237547535,Gulf Fritillary,Bactris mexicana,,Plantae,281785,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Bactris,Bactris mexicana
237547608,Goosefoot-plant,Piper,pepper plants,Plantae,83584,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,
237547920,Piratic Flycatcher,Piper,pepper plants,Plantae,83584,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,
237548077,Yellow-winged Tanager,Roystonea regia,Royal Palm,Plantae,201453,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Roystonea,Roystonea regia
237548090,Turkey Vulture,Spondias radlkoferi,,Plantae,206322,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Sapindales,Anacardiaceae,Spondias,Spondias radlkoferi
237548111,Clipped-winged Grasshopper,Acanthoctenus,,Arachnida,142641,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Ctenidae,Acanthoctenus,
237548123,Swift-winged Sphinx,Euphorbia,spurges,Plantae,51822,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,
237548334,Rimosus Sphinx,Cestrum nocturnum,night jessamine,Plantae,76225,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum nocturnum
237548417,Six-spotted Neolema,Hamelia patens,Firebush,Plantae,126305,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Rubiaceae,Hamelia,Hamelia patens
237548574,Scale Insects,Cleome serrata,,Plantae,160706,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Brassicales,Cleomaceae,Cleome,Cleome serrata
237548787,Cecropia Ants and Allies,Chrysophyllum,,Plantae,48878,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Ericales,Sapotaceae,Chrysophyllum,
237548802,Diceroprocta heathi,Ficus,Figs,Plantae,50999,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Rosales,Moraceae,Ficus,
237548951,Hieroglyphic Moth,Piper umbellatum,pariparoba,Plantae,285894,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,Piper umbellatum
237549295,Australian Cockroach,Cupania belizensis,,Plantae,286308,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Sapindales,Sapindaceae,Cupania,Cupania belizensis
237549336,Flies,Rivina humilis,pigeonberry,Plantae,133291,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Caryophyllales,Petiveriaceae,Rivina,Rivina humilis
237549355,Vaillant's Frog,Metopium brownei,Black Poisonwood,Plantae,209947,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Sapindales,Anacardiaceae,Metopium,Metopium brownei
237549397,Pike Topminnow,Syngonium angustatum,fivefingers,Plantae,169502,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Syngonium,Syngonium angustatum
237549528,Peten Cichlid,Dalbergia glabra,,Plantae,290046,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Dalbergia,Dalbergia glabra
237549836,Brown Anole,Desmodium,ticktrefoils,Plantae,85324,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Desmodium,
237549908,Southern Skipperling,Terminalia buceras,Gregorywood,Plantae,867073,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia buceras
237549936,Thermonectus,Neea psychotrioides,,Plantae,285777,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Caryophyllales,Nyctaginaceae,Neea,Neea psychotrioides
237550008,Mayan crescent,Platymiscium dimorphandrum,,Plantae,138695,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Platymiscium,Platymiscium dimorphandrum
237550296,guavas,Scopula,,Insecta,52048,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Geometridae,Scopula,
237550408,Unstable Paper Wasp,Spodoptera,Armyworm Moths,Insecta,118931,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,
237550626,Ghost Anole,Cucujiformia,Cucujiform Beetles,Insecta,372852,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,,,
237550713,Bananas,Orphulella punctata,,Insecta,293393,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Orphulella,Orphulella punctata
237550764,violet ruellia,Photinus,,Insecta,47730,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Lampyridae,Photinus,
237551995,Orphulella,Animalia,Animals,Animalia,1,Animalia,,,,,,,
237552114,Castor oil plant,Asclepias curassavica,tropical milkweed,Plantae,75602,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica
237552131,Veined White-Skipper,,,,,,,,,,,,
237552164,Zelus janus,,,,,,,,,,,,
237552185,Bordered Patch,,,,,,,,,,,,
237552197,painted spurge,Orphulella punctata,,Insecta,293393,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Orphulella,Orphulella punctata
237552217,Tailed Orange,Heliconia latispatha,Expanded Lobsterclaw,Plantae,163640,Plantae,Tracheophyta,Angiospermae,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia latispatha
237552232,Southern Swamp Crinum,,,,,,,,,,,,
237552263,Pteronymia cotytto,Psidium guajava,Common guava,Plantae,62859,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava
237552268,Anthurium pentaphyllum,Abracrini,,Insecta,523507,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,,
237552293,Momordica charantia charantia,Basiliscus vittatus,Brown Basilisk,Reptilia,33118,Animalia,Chordata,Vertebrata,Reptilia,Squamata,Corytophanidae,Basiliscus,Basiliscus vittatus
237552297,Paches,,,,,,,,,,,,
237552309,Spined Micrathena,Anartia jatrophae,White Peacock,Insecta,49761,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia jatrophae
237552322,Cryosophila stauracantha,Swietenia,Mahogany,Plantae,155941,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Sapindales,Meliaceae,Swietenia,
237552335,Conehead Termites,Inga vera,river koko,Plantae,209925,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Inga,Inga vera
237552357,Chivita Snail,Hamelia patens,Firebush,Plantae,126305,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Rubiaceae,Hamelia,Hamelia patens
237552365,Reed Palm,Terminalia buceras,Gregorywood,Plantae,867073,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia buceras
237552514,Beggarticks,Asclepias curassavica,tropical milkweed,Plantae,75602,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica
237553239,Cookeina speciosa,Peperomia rotundifolia,jade necklace,Plantae,285872,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia rotundifolia
237553520,Dioscorea mexicana,Philodendron hederaceum,heart-leaf philodendron,Plantae,120490,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron hederaceum
237553728,Maple family,Cymaenes tripunctus,Three-spotted Skipper,Insecta,218000,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,Cymaenes,Cymaenes tripunctus
237553880,Coccoloba belizensis,,,,,,,,,,,,
237553909,Ambleminae,Pyronemataceae,,Fungi,48718,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Pezizales,Pyronemataceae,,
237553957,Red-rimmed Melania,Syngonium angustatum,fivefingers,Plantae,169502,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Syngonium,Syngonium angustatum
237554083,Oleander Aphid,Poecilia parae,Two-spot Live Bearer,Actinopterygii,619539,Animalia,Chordata,Vertebrata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia parae
237554084,Tolype Moths,Leucauge argyra,,Arachnida,53768,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Tetragnathidae,Leucauge,Leucauge argyra
237554088,Tarkas,,,,,,,,,,,,
237554151,Cedusa,Basiliscus vittatus,Brown Basilisk,Reptilia,33118,Animalia,Chordata,Vertebrata,Reptilia,Squamata,Corytophanidae,Basiliscus,Basiliscus vittatus
237554200,Ferocious polybia wasp,Anatya guttata,Common Blue-eye,Insecta,132113,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Anatya,Anatya guttata
237554283,Bothriocera,Lygodium venustum,monarch climbing fern,Plantae,84798,Plantae,Tracheophyta,,Polypodiopsida,Schizaeales,Lygodiaceae,Lygodium,Lygodium venustum
237554443,Erythrogonia areolata,Condylostylus,,Insecta,122222,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Dolichopodidae,Condylostylus,
237554540,Peten Dancer,Pheidole,Big-headed Ants,Insecta,47343,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Pheidole,
237554601,Jumping Spiders,Aidemona azteca,Aztec Spur-throated Grasshopper,Insecta,205316,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Aidemona,Aidemona azteca
237554733,Agrilus,Pentatomidae,Stink Bugs,Insecta,47742,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Pentatomidae,,
237554802,Ferrugineus-group Twig Ants,Oedionychina,,Insecta,1233348,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,,
237554947,Elegant Zinnia,Vilerna,,Insecta,247327,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Vilerna,
237555440,Black Witch,Leucauge argyra,,Arachnida,53768,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Tetragnathidae,Leucauge,Leucauge argyra
237555558,Myriapods,Atomosia,Micropanthers,Insecta,61566,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Asilidae,Atomosia,
237556277,Tiger Milkweed Butterflies,,,,,,,,,,,,
237556437,Crimson Patch,Eriophora nephiloides,Pretty Orbweaver,Arachnida,487192,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Eriophora,Eriophora nephiloides
237556493,Mesembrinus,Cerotoma ruficornis,,Insecta,311061,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,Cerotoma,Cerotoma ruficornis
237556729,Aceratophallus maya,Polygonus leo,Hammock Skipper,Insecta,69863,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,Polygonus,Polygonus leo
237556830,Pale Owl-Butterfly,Libellulidae,Skimmers,Insecta,47819,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,,
237557003,Balmaceda,Mormidea pama,,Insecta,261426,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Pentatomidae,Mormidea,Mormidea pama
237557021,Complex Phallus indusiatus,Aegithus quadrinotatus,,Insecta,267334,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Erotylidae,Aegithus,Aegithus quadrinotatus
237557112,Ternate Lantana,Calephelis,,Insecta,129364,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Riodinidae,Calephelis,
237557176,whitemouth dayflower,Chlosyne theona,Theona Checkerspot,Insecta,144223,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne theona
237557511,Typhalea,Abracris flavolineata,,Insecta,119627,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Abracris,Abracris flavolineata
237557845,Tree Bacon,Spigelia humboldtiana,,Plantae,285312,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Loganiaceae,Spigelia,Spigelia humboldtiana
237557878,Emesis,Piper umbellatum,pariparoba,Plantae,285894,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,Piper umbellatum
237558216,monarch climbing fern,Homo sapiens,Human,Mammalia,43584,Animalia,Chordata,Vertebrata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
237558240,painted leaf,Adetus,,Insecta,252013,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Cerambycidae,Adetus,
237558309,dayflowers,Romalea obscura,,Insecta,1501195,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Romaleidae,Romalea,Romalea obscura
237558539,Rosy Conk,Spodoptera,Armyworm Moths,Insecta,118931,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,
237558753,Aedes,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
237559026,stinking passionflower,Adelina,,Insecta,133428,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Tenebrionidae,Adelina,
237559113,Stethaprioninae,Subulina octona,Miniature Awlsnail,Mollusca,209069,Animalia,Mollusca,,Gastropoda,Stylommatophora,Achatinidae,Subulina,Subulina octona
237559357,Deppe's Squirrel,Pycnoscelus surinamensis,Surinam Cockroach,Insecta,84635,Animalia,Arthropoda,Hexapoda,Insecta,Blattodea,Blaberidae,Pycnoscelus,Pycnoscelus surinamensis
237559744,Heterispa vinula,Paratrechina longicornis,Longhorn Crazy Ant,Insecta,69388,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Paratrechina,Paratrechina longicornis
237559765,Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta,47649,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,,
237559814,Aloeus Ox Beetle,Cicadoidea,Cicadas,Insecta,50190,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,,,
237559824,White-collared Manakin,Dichromorpha,,Insecta,146636,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Dichromorpha,
237559908,Conehead Termite,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,,,
237559918,Carmine Skimmer,Attelabinae,,Insecta,460742,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Attelabidae,,
237559927,Messua,Neonemobius,Small Ground Crickets,Insecta,90241,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Trigonidiidae,Neonemobius,
237559935,Tridax daisy,Odonata,Dragonflies and Damselflies,Insecta,47792,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,,,
237559941,Orange-spotted Flower Moth,Limoniinae,,Insecta,547089,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Limoniidae,,
237559942,bracket fungi,Acrocera,,Insecta,247948,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Acroceridae,Acrocera,
237559950,ruellias,Hippobroma longiflora,Star of Bethlehem,Plantae,154827,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Campanulaceae,Hippobroma,Hippobroma longiflora
237559968,Myrmobrachys,Mantodea,Mantises,Insecta,48112,Animalia,Arthropoda,Hexapoda,Insecta,Mantodea,,,
237559990,Clastoptera compta,Micrathena sagittata,Arrow-shaped Orbweaver,Arachnida,120578,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Micrathena,Micrathena sagittata
237560005,Root Beer Plant,Anaulacomerina,,Insecta,523094,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Tettigoniidae,,
237560020,Monk Orchid,Romalea obscura,,Insecta,1501195,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Romaleidae,Romalea,Romalea obscura
237560035,Monstera acuminata,Orophus,,Insecta,119704,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Tettigoniidae,Orophus,
237560045,joint-toothed mosses,Leptodactylus fragilis,Mexican White-lipped Frog,Amphibia,22976,Animalia,Chordata,Vertebrata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus fragilis
237560063,Chariesterus,Bolbitius,,Fungi,55473,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitius,
237560306,Myrapetra,Oestroidea,"Bot Flies, Blow Flies, and Allies",Insecta,356157,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,,,
237561045,oceanblue morning glory,Ficus,Figs,Plantae,50999,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Rosales,Moraceae,Ficus,
237561182,Dysosmia,Melampodium divaricatum,Gold Medallion,Plantae,288660,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Melampodium,Melampodium divaricatum
237561407,Lemini,Euphorbia cyathophora,painted leaf,Plantae,77109,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia cyathophora
237561513,Oculate Dancer,Tabernaemontana alba,,Plantae,284455,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana alba
237561688,Falcate Emesis,Eriophora ravilla,Tropical Orbweaver,Arachnida,53272,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Eriophora,Eriophora ravilla
237561765,Spinybacked Orbweaver,Helicinidae,,Mollusca,85811,Animalia,Mollusca,,Gastropoda,Cycloneritida,Helicinidae,,
237561928,Acalyptrate Flies,Sida rhombifolia,Cuban jute,Plantae,79077,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida rhombifolia
237562078,Lantana,Solenopsis geminata,Tropical Fire Ant,Insecta,67596,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Solenopsis,Solenopsis geminata
237562183,scarletfruit passionflower,Helicinidae,,Mollusca,85811,Animalia,Mollusca,,Gastropoda,Cycloneritida,Helicinidae,,
237562345,Ruddy Ground Dove,Omophoita quadrinotata,,Insecta,311032,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,Omophoita,Omophoita quadrinotata
237562419,Asian spiderflower,Thevetia ahouai,,Plantae,277562,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Thevetia,Thevetia ahouai
237562548,Round-backed Millipedes,Earliella,,Fungi,179186,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales,Polyporaceae,Earliella,
237562796,Black-striped Snake,Sabal mauritiiformis,,Plantae,277083,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Sabal,Sabal mauritiiformis
237562823,velvet-leafed wild coffee,Attalea cohune,Cohune Palm,Plantae,209207,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Attalea,Attalea cohune
237563069,dicots,Erythrina,Coral trees,Plantae,82771,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Erythrina,
237563107,Paya Threadtail,Asclepias curassavica,tropical milkweed,Plantae,75602,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica
237563112,spiral gingers,Bufonidae,True Toads,Amphibia,21359,Animalia,Chordata,Vertebrata,Amphibia,Anura,Bufonidae,,
237563221,Giant Sensitive Plant,Ocimum campechianum,wild sweet basil,Plantae,83257,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Lamiales,Lamiaceae,Ocimum,Ocimum campechianum
237563413,creeping cucumber,Scopula umbilicata,Swag-lined Wave,Insecta,362738,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Geometridae,Scopula,Scopula umbilicata
237563508,Brown Triangle Snout,Orphulella punctata,,Insecta,293393,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Orphulella,Orphulella punctata
237563639,fringed sawgill,Zammara,,Insecta,337315,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadidae,Zammara,
237563704,Red Aphelandra,Palpada mexicana,Golden Plushback,Insecta,437512,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Syrphidae,Palpada,Palpada mexicana
237563807,Phoenicoprocta sanguinea,Bidens alba,White beggarticks,Plantae,1095846,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens alba
237563909,Six-spotted Zigzag Ladybird,Piper umbellatum,pariparoba,Plantae,285894,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,Piper umbellatum
237563987,Tiger Mimic-Queen,Xanthosoma sagittifolium,Arrowleaf Elephant's Ear,Plantae,154794,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Xanthosoma,Xanthosoma sagittifolium
237564081,Rhodospatha,Cupiennius salei,Tiger Bromeliad Spider,Arachnida,53392,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Trechaleidae,Cupiennius,Cupiennius salei
237564233,Asteroideae,Tetragonisca angustula,Narrow Stingless Bee,Insecta,344445,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Apidae,Tetragonisca,Tetragonisca angustula
237564404,Orchard Spiders and Allies,Dieffenbachia seguine,tuftroot,Plantae,206266,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Dieffenbachia,Dieffenbachia seguine
237564443,Auriferous Green Sweat Bee,Anthanassa tulcis,Pale-banded Crescent,Insecta,194134,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa tulcis
237564489,Typical Astyanax,Blaberoidea,Giant and Wood Cockroaches,Insecta,81770,Animalia,Arthropoda,Hexapoda,Insecta,Blattodea,,,
237564525,Jute Snails,Panicoideae,"bristlegrasses, bluestems, paspalums, and allies",Plantae,326013,Plantae,Tracheophyta,Angiospermae,Liliopsida,Poales,Poaceae,,
237564879,Lichen-carrying Green Lacewing,Lycosinae,,Arachnida,1235357,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Lycosidae,,
237565006,Typical Orchid Bees,Spondias radlkoferi,,Plantae,206322,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Sapindales,Anacardiaceae,Spondias,Spondias radlkoferi
237565017,Stagmomantis fraterna,Gryllinae,Field Crickets,Insecta,122461,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Gryllidae,,
